Date,^GSPC,^DJI,^TNX,^IXIC,^RUT
2024-04-03,5211.490234375,39127.140625,4.355000019073486,16277.4599609375,2076.199951171875
2024-04-04,5147.2099609375,38596.98046875,4.309000015258789,16049.080078125,2053.830078125
2024-04-05,5204.33984375,38904.0390625,4.377999782562256,16248.51953125,2063.469970703125
2024-04-08,5202.39013671875,38892.80078125,4.423999786376953,16253.9599609375,2073.7099609375
2024-04-09,5209.91015625,38883.671875,4.366000175476074,16306.6396484375,2080.800048828125
2024-04-10,5160.64013671875,38461.51171875,4.559999942779541,16170.3603515625,2028.3900146484375
2024-04-11,5199.06005859375,38459.078125,4.576000213623047,16442.19921875,2042.5999755859375
2024-04-12,5123.41015625,37983.23828125,4.499000072479248,16175.08984375,2003.1700439453125
2024-04-15,5061.81982421875,37735.109375,4.627999782562256,15885.01953125,1975.7099609375
2024-04-16,5051.41015625,37798.96875,4.658999919891357,15865.25,1967.47998046875
2024-04-17,5022.2099609375,37753.30859375,4.585000038146973,15683.3701171875,1947.949951171875
2024-04-18,5011.1201171875,37775.37890625,4.646999835968018,15601.5,1942.9599609375
2024-04-19,4967.22998046875,37986.3984375,4.614999771118164,15282.009765625,1947.6600341796875
2024-04-22,5010.60009765625,38239.98046875,4.623000144958496,15451.3095703125,1967.469970703125
2024-04-23,5070.5498046875,38503.69140625,4.5980000495910645,15696.6396484375,2002.6400146484375
2024-04-24,5071.6298828125,38460.921875,4.6519999504089355,15712.75,1995.4300537109375
2024-04-25,5048.419921875,38085.80078125,4.705999851226807,15611.759765625,1981.1199951171875
2024-04-26,5099.9599609375,38239.66015625,4.669000148773193,15927.900390625,2002.0
2024-04-29,5116.169921875,38386.08984375,4.613999843597412,15983.080078125,2016.030029296875
2024-04-30,5035.68994140625,37815.921875,4.685999870300293,15657.8203125,1973.9100341796875
2024-05-01,5018.39013671875,37903.2890625,4.59499979019165,15605.48046875,1980.22998046875
2024-05-02,5064.2001953125,38225.66015625,4.571000099182129,15840.9599609375,2016.1099853515625
2024-05-03,5127.7900390625,38675.6796875,4.5,16156.330078125,2035.719970703125
2024-05-06,5180.740234375,38852.26953125,4.488999843597412,16349.25,2060.669921875
2024-05-07,5187.7001953125,38884.26171875,4.4629998207092285,16332.5595703125,2064.64990234375
2024-05-08,5187.669921875,39056.390625,4.492000102996826,16302.759765625,2055.139892578125
2024-05-09,5214.080078125,39387.76171875,4.448999881744385,16346.259765625,2073.6298828125
2024-05-10,5222.68017578125,39512.83984375,4.504000186920166,16340.8701171875,2059.780029296875
2024-05-13,5221.419921875,39431.51171875,4.480999946594238,16388.240234375,2062.1201171875
2024-05-14,5246.68017578125,39558.109375,4.445000171661377,16511.1796875,2085.68994140625
2024-05-15,5308.14990234375,39908.0,4.355999946594238,16742.390625,2109.4599609375
2024-05-16,5297.10009765625,39869.37890625,4.376999855041504,16698.3203125,2096.25
2024-05-17,5303.27001953125,40003.58984375,4.420000076293945,16685.970703125,2095.719970703125
2024-05-20,5308.1298828125,39806.76953125,4.436999797821045,16794.869140625,2102.5
2024-05-21,5321.41015625,39872.98828125,4.414000034332275,16832.619140625,2098.360107421875
2024-05-22,5307.009765625,39671.0390625,4.434000015258789,16801.5390625,2081.7099609375
2024-05-23,5267.83984375,39065.26171875,4.474999904632568,16736.029296875,2048.409912109375
2024-05-24,5304.72021484375,39069.58984375,4.4670000076293945,16920.7890625,2069.669921875
2024-05-28,5306.0400390625,38852.859375,4.541999816894531,17019.880859375,2066.85009765625
2024-05-29,5266.9501953125,38441.5390625,4.624000072479248,16920.580078125,2036.18994140625
2024-05-30,5235.47998046875,38111.48046875,4.553999900817871,16737.080078125,2056.60009765625
2024-05-31,5277.509765625,38686.3203125,4.513999938964844,16735.01953125,2070.1298828125
2024-06-03,5283.39990234375,38571.03125,4.4019999504089355,16828.669921875,2059.679931640625
2024-06-04,5291.33984375,38711.2890625,4.335999965667725,16857.05078125,2033.93994140625
2024-06-05,5354.02978515625,38807.328125,4.289000034332275,17187.900390625,2063.8701171875
2024-06-06,5352.9599609375,38886.171875,4.281000137329102,17173.119140625,2049.43994140625
2024-06-07,5346.990234375,38798.98828125,4.429999828338623,17133.130859375,2026.550048828125
2024-06-10,5360.7900390625,38868.0390625,4.468999862670898,17192.529296875,2031.6099853515625
2024-06-11,5375.31982421875,38747.421875,4.4039998054504395,17343.55078125,2024.3499755859375
2024-06-12,5421.02978515625,38712.2109375,4.295000076293945,17608.439453125,2057.10009765625
2024-06-13,5433.740234375,38647.1015625,4.23799991607666,17667.560546875,2038.9100341796875
2024-06-14,5431.60009765625,38589.16015625,4.2129998207092285,17688.880859375,2006.1600341796875
2024-06-17,5473.22998046875,38778.1015625,4.2789998054504395,17857.01953125,2022.010009765625
2024-06-18,5487.02978515625,38834.859375,4.2170000076293945,17862.23046875,2025.22998046875
2024-06-20,5473.169921875,39134.76171875,4.254000186920166,17721.58984375,2017.3900146484375
2024-06-21,5464.6201171875,39150.328125,4.256999969482422,17689.359375,2022.030029296875
2024-06-24,5447.8701171875,39411.2109375,4.248000144958496,17496.8203125,2030.81005859375
2024-06-25,5469.2998046875,39112.16015625,4.23799991607666,17717.650390625,2022.3499755859375
2024-06-26,5477.89990234375,39127.80078125,4.315999984741211,17805.16015625,2018.1199951171875
2024-06-27,5482.8701171875,39164.05859375,4.288000106811523,17858.6796875,2038.3399658203125
2024-06-28,5460.47998046875,39118.859375,4.3429999351501465,17732.599609375,2047.68994140625
2024-07-01,5475.08984375,39169.51953125,4.479000091552734,17879.30078125,2030.0699462890625
2024-07-02,5509.009765625,39331.8515625,4.435999870300293,18028.759765625,2033.8699951171875
2024-07-03,5537.02001953125,39308.0,4.355000019073486,18188.30078125,2036.6199951171875
2024-07-05,5567.18994140625,39375.87109375,4.271999835968018,18352.759765625,2026.72998046875
2024-07-08,5572.85009765625,39344.7890625,4.269000053405762,18403.740234375,2038.6700439453125
2024-07-09,5576.97998046875,39291.96875,4.300000190734863,18429.2890625,2029.469970703125
2024-07-10,5633.91015625,39721.359375,4.28000020980835,18647.44921875,2051.75
2024-07-11,5584.5400390625,39753.75,4.192999839782715,18283.41015625,2125.0400390625
2024-07-12,5615.35009765625,40000.8984375,4.189000129699707,18398.44921875,2148.27001953125
2024-07-15,5631.22021484375,40211.71875,4.229000091552734,18472.5703125,2187.02001953125
2024-07-16,5667.2001953125,40954.48046875,4.166999816894531,18509.33984375,2263.669921875
2024-07-17,5588.27001953125,41198.078125,4.145999908447266,17996.919921875,2239.669921875
2024-07-18,5544.58984375,40665.01953125,4.189000129699707,17871.220703125,2198.2900390625
2024-07-19,5505.0,40287.53125,4.238999843597412,17726.939453125,2184.35009765625
2024-07-22,5564.41015625,40415.44140625,4.260000228881836,18007.5703125,2220.64990234375
2024-07-23,5555.740234375,40358.08984375,4.238999843597412,17997.349609375,2243.27001953125
2024-07-24,5427.1298828125,39853.87109375,4.285999774932861,17342.41015625,2195.3701171875
2024-07-25,5399.22021484375,39935.0703125,4.25600004196167,17181.720703125,2222.97998046875
2024-07-26,5459.10009765625,40589.33984375,4.199999809265137,17357.880859375,2260.070068359375
2024-07-29,5463.5400390625,40539.9296875,4.177999973297119,17370.19921875,2235.330078125
2024-07-30,5436.43994140625,40743.328125,4.14300012588501,17147.419921875,2243.139892578125
2024-07-31,5522.2998046875,40842.7890625,4.109000205993652,17599.400390625,2254.47998046875
2024-08-01,5446.68017578125,40347.96875,3.9760000705718994,17194.150390625,2186.159912109375
2024-08-02,5346.56005859375,39737.26171875,3.7920000553131104,16776.16015625,2109.31005859375
2024-08-05,5186.330078125,38703.26953125,3.7850000858306885,16200.080078125,2039.1600341796875
2024-08-06,5240.02978515625,38997.66015625,3.888000011444092,16366.849609375,2064.300048828125
2024-08-07,5199.5,38763.44921875,3.9679999351501465,16195.8095703125,2035.1099853515625
2024-08-08,5319.31005859375,39446.48828125,3.996999979019165,16660.01953125,2084.419921875
2024-08-09,5344.16015625,39497.5390625,3.941999912261963,16745.30078125,2080.919921875
2024-08-12,5344.39013671875,39357.01171875,3.9089999198913574,16780.609375,2062.080078125
2024-08-13,5434.43017578125,39765.640625,3.8519999980926514,17187.609375,2095.18994140625
2024-08-14,5455.2099609375,40008.390625,3.819999933242798,17192.599609375,2084.320068359375
2024-08-15,5543.22021484375,40563.05859375,3.9260001182556152,17594.5,2135.469970703125
2024-08-16,5554.25,40659.76171875,3.8919999599456787,17631.720703125,2141.919921875
2024-08-19,5608.25,40896.53125,3.867000102996826,17876.76953125,2167.5
2024-08-20,5597.1201171875,40834.96875,3.818000078201294,17816.939453125,2142.18994140625
2024-08-21,5620.85009765625,40890.48828125,3.7780001163482666,17918.990234375,2170.56005859375
2024-08-22,5570.64013671875,40712.78125,3.861999988555908,17619.349609375,2150.030029296875
2024-08-23,5634.60986328125,41175.078125,3.806999921798706,17877.7890625,2218.699951171875
2024-08-26,5616.83984375,41240.51953125,3.818000078201294,17725.76953125,2217.919921875
2024-08-27,5625.7998046875,41250.5,3.8329999446868896,17754.8203125,2203.0
2024-08-28,5592.18017578125,41091.421875,3.8410000801086426,17556.029296875,2188.639892578125
2024-08-29,5591.9599609375,41335.05078125,3.867000102996826,17516.4296875,2202.97998046875
2024-08-30,5648.39990234375,41563.078125,3.9110000133514404,17713.619140625,2217.6298828125
2024-09-03,5528.93017578125,40936.9296875,3.8440001010894775,17136.30078125,2149.2099609375
2024-09-04,5520.06982421875,40974.96875,3.7679998874664307,17084.30078125,2145.219970703125
2024-09-05,5503.41015625,40755.75,3.7309999465942383,17127.66015625,2132.050048828125
2024-09-06,5408.419921875,40345.41015625,3.7100000381469727,16690.830078125,2091.409912109375
2024-09-09,5471.0498046875,40829.58984375,3.697000026702881,16884.599609375,2097.780029296875
2024-09-10,5495.52001953125,40736.9609375,3.6459999084472656,17025.880859375,2097.43994140625
2024-09-11,5554.1298828125,40861.7109375,3.6530001163482666,17395.529296875,2103.85009765625
2024-09-12,5595.759765625,41096.76953125,3.680000066757202,17569.6796875,2129.429931640625
2024-09-13,5626.02001953125,41393.78125,3.6500000953674316,17683.98046875,2182.489990234375
2024-09-16,5633.08984375,41622.078125,3.621000051498413,17592.130859375,2189.169921875
2024-09-17,5634.580078125,41606.1796875,3.6419999599456787,17628.060546875,2205.47998046875
2024-09-18,5618.259765625,41503.1015625,3.684999942779541,17573.30078125,2206.340087890625
2024-09-19,5713.64013671875,42025.19140625,3.740000009536743,18013.98046875,2252.7099609375
2024-09-20,5702.5498046875,42063.359375,3.7279999256134033,17948.3203125,2227.889892578125
2024-09-23,5718.56982421875,42124.6484375,3.739000082015991,17974.26953125,2220.280029296875
2024-09-24,5732.93017578125,42208.21875,3.7360000610351562,18074.51953125,2223.989990234375
2024-09-25,5722.259765625,41914.75,3.7809998989105225,18082.2109375,2197.449951171875
2024-09-26,5745.3701171875,42175.109375,3.7909998893737793,18190.2890625,2209.8701171875
2024-09-27,5738.169921875,42313.0,3.749000072479248,18119.58984375,2224.699951171875
2024-09-30,5762.47998046875,42330.1484375,3.802000045776367,18189.169921875,2229.969970703125
2024-10-01,5708.75,42156.96875,3.743000030517578,17910.359375,2197.030029296875
2024-10-02,5709.5400390625,42196.51953125,3.7850000858306885,17925.119140625,2195.010009765625
2024-10-03,5699.93994140625,42011.58984375,3.8499999046325684,17918.48046875,2180.14990234375
2024-10-04,5751.06982421875,42352.75,3.9809999465942383,18137.849609375,2212.800048828125
2024-10-07,5695.93994140625,41954.23828125,4.026000022888184,17923.900390625,2193.090087890625
2024-10-08,5751.1298828125,42080.37109375,4.0329999923706055,18182.919921875,2194.97998046875
2024-10-09,5792.0400390625,42512.0,4.066999912261963,18291.619140625,2200.590087890625
2024-10-10,5780.0498046875,42454.12109375,4.0960001945495605,18282.05078125,2188.419921875
2024-10-11,5815.02978515625,42863.859375,4.072999954223633,18342.939453125,2234.409912109375
2024-10-14,5859.85009765625,43065.21875,4.0980000495910645,18502.689453125,2248.639892578125
2024-10-15,5815.259765625,42740.421875,4.038000106811523,18315.58984375,2249.820068359375
2024-10-16,5842.47021484375,43077.69921875,4.015999794006348,18367.080078125,2286.679931640625
2024-10-17,5841.47021484375,43239.05078125,4.0960001945495605,18373.609375,2280.85009765625
2024-10-18,5864.669921875,43275.91015625,4.072999954223633,18489.55078125,2276.090087890625
2024-10-21,5853.97998046875,42931.6015625,4.182000160217285,18540.009765625,2239.7099609375
2024-10-22,5851.2001953125,42924.890625,4.203999996185303,18579.76953125,2231.530029296875
2024-10-23,5797.419921875,42514.94921875,4.242000102996826,18276.650390625,2213.840087890625
2024-10-24,5809.85986328125,42374.359375,4.199999809265137,18415.490234375,2218.919921875
2024-10-25,5808.1201171875,42114.3984375,4.23199987411499,18518.609375,2207.989990234375
2024-10-28,5823.52001953125,42387.5703125,4.2779998779296875,18567.189453125,2244.070068359375
2024-10-29,5832.919921875,42233.05078125,4.27400016784668,18712.75,2238.090087890625
2024-10-30,5813.669921875,42141.5390625,4.265999794006348,18607.9296875,2233.0400390625
2024-10-31,5705.4501953125,41763.4609375,4.283999919891357,18095.150390625,2196.64990234375
